target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199
1.0,6.8938,1.2965,8.5281,6.3027,12.7018,-4.1815,5.3453,11.1597,0.6507,9.4052,2.1355,-13.648,13.8909,2.5757,9.9726,14.0448,11.354,-8.6816,-1.431,2.5125,13.7023,11.6168,-0.5502,3.8233,11.9755,13.6848,0.5262,1.5916,5.184,7.2266,-8.5598,11.2058,-2.6652,11.4227,10.9055,1.1446,-0.7524,8.9382,4.1065,3.9592,4.2357,4.9828,11.1344,10.8638,16.2404,-5.7973,10.4982,-7.8757,22.9138,12.005,12.9685,19.8059,8.9593,7.2695,4.9613,12.387,13.4472,6.0262,-3.7958,9.2224,6.0811,-20.9363,0.0506,3.4531,6.2648,5.4493,5.6851,12.7417,5.0152,-1.2809,12.433,1.0788,-0.9739,34.918,32.4775,15.1882,11.5696,21.02,3.9136,14.9925,-2.1559,17.3344,-2.3767,9.1077,4.8022,15.4884,8.151,12.6402,4.1116,3.3925,-23.7816,7.0908,13.2774,11.0254,11.3419,-0.8114,8.4626,26.7803,2.2054,-0.0429,-10.0752,18.0242,28.4088,1.2224,11.039,6.8092,7.5219,24.8654,14.3171,24.8515,16.0879,6.6629,5.2629,10.6426,3.985,-0.4789,3.0794,-9.6015,-0.4094,-0.8487,10.2091,10.8129,2.6045,2.028,5.138,12.6718,14.0808,-5.3132,0.3478,12.4944,11.4033,0.0947,7.5359,7.0555,-4.0824,0.1891,31.1993,22.8144,0.7624,13.1018,9.2588,-5.214,14.9608,13.106,9.6999,5.1279,12.0199,-15.0312,3.8776,-0.9759,16.285,15.8392,9.372,15.9522,1.1795,8.7576,13.2751,-6.0499,13.4986,4.1837,33.1437,5.352,6.4525,14.5739,-7.3512,14.07,2.9447,-11.6153,1.2694,5.7644,-4.7206,-8.638,25.2466,-10.4035,24.9672,12.0551,6.4531,14.3354,0.9171,2.4755,-6.1318,12.7349,-5.2869,12.6181,23.6593,-1.494,5.0323,-6.4223,12.1149,1.9273,2.761,8.8671,1.13,9.2389,20.6066,-0.4366,-6.4569,9.688,13.4204,14.6083
1.0,6.1757,2.6513,8.335,7.9516,13.5406,-18.4574,4.835,11.4939,0.6025,6.8409,-9.8653,5.0304,13.9095,0.1264,7.9308,14.5466,10.1527,2.4485,22.0032,25.9727,7.8663,25.84,5.4701,3.4325,5.3592,14.0067,-6.9854,2.2626,5.6234,7.5195,1.8342,11.1062,3.555,11.43,11.4612,1.3633,6.1542,6.2727,12.4877,8.963,-1.204,9.9469,11.5626,11.4581,12.8245,-19.1898,7.5408,-26.1756,11.5041,12.9407,13.678,6.7142,3.1571,7.3635,-6.6944,12.7383,13.7521,6.5002,7.324,9.2219,9.1959,-14.3819,-1.0915,0.9235,8.8056,1.1403,6.2246,2.5932,5.0042,0.134,46.7458,0.7657,-1.8365,25.3507,13.2565,19.0116,17.9136,15.1193,8.3543,12.9296,8.7401,15.1699,-5.4123,-14.4904,-6.9519,11.7036,13.0692,11.732,6.9488,4.9341,-5.5705,7.0525,10.4767,11.1621,10.2302,-1.0827,20.5142,16.8272,1.2952,1.9713,-6.7573,10.1699,18.3799,1.4133,10.2017,5.8177,10.8867,22.7716,14.1997,11.5798,-3.1653,5.3767,4.9114,10.558,3.4362,-1.7219,0.5066,5.2257,5.1727,-1.9449,17.3319,7.2275,1.0538,4.0432,2.2432,12.1151,12.807,-1.875,-2.0016,18.0115,10.9523,0.0789,7.8687,6.513,-3.0664,-12.5829,11.1946,25.7997,9.4128,5.577,-3.2793,3.5813,-0.3295,10.0039,10.2071,1.1233,8.8169,0.2414,3.9423,-15.4601,14.4184,15.4767,13.699,17.5762,5.2443,-2.6577,14.7103,4.7884,16.9158,13.5321,31.6123,5.8101,6.6111,19.6973,-2.3853,12.6945,2.1661,-0.0464,4.5174,6.0165,3.3001,2.0271,15.3233,-0.4403,18.2642,14.6561,-6.3402,8.5046,-11.469,8.7393,-5.0697,8.7809,3.6054,5.7287,4.4229,-0.6758,12.1656,-9.9774,11.8365,0.0913,3.8727,9.3028,1.3522,3.2081,12.8453,1.1089,7.0925,9.2619,15.4472,-0.4129
0.0,10.1575,-2.0779,12.5859,8.8958,9.2627,-11.6533,5.7295,16.7728,-1.24,7.7546,-6.4878,0.2436,13.8195,0.5044,5.1185,13.9904,7.7266,-1.0403,26.8452,9.37,7.1423,19.5275,4.6096,2.3954,5.6683,13.7146,-10.5428,-0.3404,5.0918,4.034,1.0463,12.4641,-4.015,15.857,10.6038,5.8944,-3.5108,6.2895,9.1295,-3.3974,-0.0354,9.9815,10.4427,11.2464,1.0822,9.3602,10.9758,-17.718,24.5462,3.7846,13.0198,10.3185,-0.6584,6.3291,-15.6511,14.2818,12.4647,5.9154,12.1043,8.5755,9.2249,3.9042,-0.3963,5.5224,7.2572,3.8101,5.7082,-1.6273,5.0131,-6.4979,6.045,0.8487,-3.9342,13.4125,20.918,3.0988,-8.2803,16.4843,3.5445,12.7739,3.8178,13.3531,12.5835,13.112,2.18,17.9862,15.8018,2.3278,9.026,3.6314,-37.2349,7.0626,13.9368,10.4962,10.4591,0.2568,6.4303,2.5804,2.1887,-3.1939,2.2836,20.6765,18.9633,1.8679,10.5787,5.5001,12.1688,8.2841,14.3284,20.6248,6.5241,6.1772,4.1628,13.3497,2.9764,1.1583,4.9582,39.5217,-6.4431,1.9548,21.0677,9.1653,-1.2838,-2.0936,7.8338,12.0617,12.5408,-1.104,1.3603,16.7569,11.3665,0.4474,5.4372,6.5901,0.275,-8.4744,28.6075,16.3315,1.2567,10.6221,10.5763,-13.2573,16.4399,15.5587,9.8074,6.1479,12.1747,-11.3984,4.1493,14.3812,16.5866,11.4263,12.2598,15.2889,0.0984,-10.0023,15.3062,4.3419,11.6344,12.4475,14.9534,5.8729,4.1413,7.3373,-4.5487,25.1335,2.7282,-15.3473,12.224,5.1412,-1.4187,-10.5445,11.9443,-4.5985,26.5266,12.0299,-10.2399,10.107,-13.9998,2.3085,-0.7819,8.3324,-9.5815,8.0278,7.4585,3.7194,5.2149,-10.6699,21.0878,-0.2923,9.9389,4.1313,2.5918,2.1901,22.0104,-1.7329,6.8253,8.7377,15.8589,5.4645
0.0,14.0791,0.4364,7.2218,4.7364,12.4499,-10.955,4.6454,20.1981,3.2148,6.7279,-1.5972,-5.5578,14.0095,5.5122,9.6642,14.0789,4.5038,-20.2065,13.2524,-0.5099,21.2368,11.9567,5.665,2.9382,15.7981,13.7543,8.3934,-1.7621,4.7227,1.2264,-17.7018,12.4685,-2.4433,14.1422,11.4333,4.8752,4.0092,6.0327,20.1438,-0.1986,-3.9228,12.0827,11.5869,12.117,15.5713,-25.5991,4.2503,-3.217,18.6576,25.0722,12.5975,10.8213,-6.7744,5.4587,0.3654,4.1243,14.9282,6.566,-0.8027,10.1978,5.4355,-23.6329,4.3793,-1.8053,5.3982,-4.7366,7.437,16.6426,5.0239,-0.6393,11.5553,0.2842,0.6699,19.8034,21.1556,27.7937,16.189,22.6265,1.5277,12.4925,5.4328,12.2154,-1.4717,4.5956,-0.6897,18.8064,10.107,20.7816,7.9688,11.3545,-33.2305,6.9005,19.3254,10.7331,9.9013,-0.5083,25.8393,14.817,2.8297,-1.8436,-6.4513,14.6822,1.4913,1.5252,10.0938,2.8232,6.4489,14.389,14.4562,19.7349,6.5341,6.5344,1.2214,5.3126,3.3701,1.0842,1.5005,7.2007,-10.9057,0.7593,33.2459,12.2245,3.3731,1.5292,0.7489,12.1784,13.3101,2.1,-2.1873,12.5048,12.0655,1.1655,9.6614,6.4816,-12.9741,-8.9646,10.4944,12.1126,3.3868,8.7868,1.4871,0.8904,23.1794,11.6769,9.28,8.6398,9.5586,-14.5616,3.9537,7.1047,18.6246,13.8647,9.7869,16.849,2.7342,2.1526,13.1693,-5.0836,15.1221,6.977,23.1564,5.3155,6.6007,6.5193,-8.4514,12.8267,3.2303,10.6055,8.3222,5.6829,2.7072,-0.7296,2.9134,0.4678,35.325,8.4132,6.8756,12.1896,-6.4418,2.7247,3.1407,7.3627,18.9202,15.1666,4.9905,-5.5222,3.6176,-2.7796,19.4538,1.4956,-3.6749,8.0984,2.4578,-3.0102,18.835,-0.4521,-3.1264,10.1573,14.0943,-14.9512
1.0,13.3954,-6.3057,11.1933,4.6258,11.9813,-13.7036,5.0711,22.3126,2.2472,7.6592,-3.8227,-0.1301,13.9242,12.0043,7.0217,15.0203,13.7984,-6.6139,12.178,6.6329,8.6308,29.2628,5.8118,2.7339,7.1159,13.9777,-9.6079,-2.0325,5.2441,2.0888,-5.467,12.7074,-3.2628,15.2536,11.4747,7.2219,2.8123,6.5946,9.1184,-4.7026,-2.965,7.315,12.2553,11.6246,14.6953,-4.1954,11.0706,-19.5945,18.6942,7.5356,13.6565,14.5034,8.4246,5.613,-0.8493,11.1031,8.2695,5.2168,9.6422,8.5224,8.2234,-2.0107,1.3124,-1.3339,8.3569,-2.9543,6.6058,5.7451,5.0239,-0.9056,37.9588,1.0937,-4.084,3.4305,7.5397,21.0529,11.7161,15.0637,5.6005,13.9122,12.7458,13.1168,4.8916,6.7819,-2.6624,18.5402,5.8393,13.5395,10.7038,0.152,-4.4767,6.8066,10.977,10.698,9.0555,-1.1301,3.1994,19.3217,2.3008,1.035,-0.953,13.53,37.0848,1.7053,11.4374,5.0232,12.5875,3.8986,13.982,16.2176,9.1601,5.3216,6.2344,5.0707,2.7208,-0.4917,3.1941,18.0598,-9.112,7.601,40.1661,13.9859,6.0621,19.2379,2.7605,12.6742,14.0152,0.6023,-6.4162,15.1595,11.8373,0.8755,6.5618,6.915,-15.3023,-3.144,36.3794,6.325,-7.7017,-7.798,7.2928,2.7123,18.8871,11.7694,8.6463,-0.29,9.6459,1.6431,3.5421,22.1842,17.5564,10.2071,12.4326,14.9096,-2.113,-2.4117,13.0772,-8.9976,9.9737,17.5778,29.8385,5.4396,4.0295,15.4745,-5.0856,31.7382,3.2927,-16.4269,-1.3799,4.8256,-4.1919,-10.5375,29.3769,8.5544,20.6623,8.7493,4.0435,13.0641,4.6044,3.6729,-0.7081,8.5955,2.9193,2.8159,8.6576,-0.7914,7.2548,-28.0481,11.3014,1.4655,-0.8582,5.8699,-0.838,4.845,19.76,0.6703,-1.7143,8.101,15.3366,-15.0923
0.0,16.1244,-0.8561,7.9023,6.1069,10.6354,2.9007,6.0504,15.1235,2.0339,7.0393,-4.5031,10.0542,13.8427,4.1225,8.3204,14.4947,10.7533,-13.6922,13.7095,10.3652,19.7641,-4.1765,2.7164,3.5513,13.1402,13.2063,-9.4689,-1.2051,7.3277,11.8084,-12.0091,11.5788,-4.9318,20.3747,11.8732,4.1936,5.4419,3.2108,9.3617,-2.547,-12.5711,8.9525,11.2525,11.5604,11.9175,-28.1399,10.0531,-4.1301,29.4356,8.3907,12.1773,10.3206,0.3562,4.724,-3.7381,11.8816,17.7848,6.1852,-0.1533,10.1388,15.6543,-27.2794,2.2389,7.2556,5.5764,3.1307,3.4896,12.1129,5.0225,-9.3983,17.4926,1.0501,-2.7484,10.9603,26.5641,16.1041,-0.9026,17.1446,8.966,12.003,2.9156,14.2763,-10.1626,15.2587,3.7753,18.2168,0.2704,12.606,7.1617,0.2197,8.2385,7.0642,12.482,10.5737,14.5684,-0.1111,22.0265,6.5208,1.7961,0.6445,-3.0283,16.7652,24.3469,1.4992,9.8199,4.6373,6.1743,18.306,14.2829,21.9003,7.8252,6.9617,5.0003,10.8684,2.9425,-0.9646,4.8934,-4.804,-4.7177,0.038,13.239,11.1839,-4.8741,6.7422,0.3086,12.648,14.3484,1.7758,0.3203,12.8968,11.172,0.9242,6.2973,6.5712,-2.0751,-12.9297,28.2679,4.8245,-5.1319,3.3562,12.4188,-8.501,14.7638,11.1772,7.5649,5.0104,4.7835,0.2224,4.2092,24.9546,12.9726,7.8175,10.074,16.4806,3.8978,-7.0048,13.2029,-4.2685,8.8971,6.7875,43.1704,5.2398,4.9563,13.9993,2.6249,18.4377,3.0966,-24.176,8.8964,5.6018,-4.7422,2.8508,30.4876,-4.7096,14.0516,9.8827,-1.6893,13.477,-10.9183,4.5347,-0.6464,10.4764,-9.8009,11.4371,24.0694,-5.5661,9.7763,-9.3984,6.8744,1.087,-6.4008,6.1299,2.73,1.5806,25.8738,-2.4114,7.2149,8.206,19.6863,-14.3121
0.0,9.7719,-1.6988,13.5202,7.8584,11.0052,-4.3955,3.4157,13.2235,-2.9107,8.3358,5.3612,-15.5152,14.078,13.7496,10.2256,15.5515,3.8855,-3.5135,14.4686,0.4163,4.1003,12.7387,0.9545,3.6797,10.7402,13.9859,-8.9712,-0.0163,6.7961,9.8121,-20.5141,7.2197,-5.3177,7.5995,11.9268,9.1956,8.2407,6.1977,15.5263,-0.7564,9.1238,21.1266,12.2493,11.7899,15.9787,-29.2494,11.7592,-24.8606,13.5155,7.6062,12.9388,23.2778,-5.0255,6.3537,-3.5744,17.7591,16.7632,7.2058,3.527,8.1612,16.2726,-3.7599,3.6516,0.241,7.0854,-2.9487,4.6895,16.365,5.0177,-9.8516,38.1393,0.9339,1.3065,30.4021,32.9628,14.1885,3.9748,22.9666,6.1178,14.9831,11.8267,14.4757,-7.3437,4.1866,-4.3191,17.4187,11.2529,13.6741,11.9055,1.8998,-5.1563,6.8087,16.2129,11.8162,6.6815,0.9097,7.4235,28.7707,1.9626,-2.0884,4.8072,2.0993,21.1465,1.5996,8.25,4.7175,8.3152,9.4542,14.1362,16.5847,0.8133,4.9026,2.339,15.7171,3.0109,-1.3146,1.5332,3.018,14.9709,2.5873,33.1055,13.024,8.7877,9.4591,0.7898,13.1158,12.4032,-3.7951,-3.3208,9.2156,12.4377,0.6604,9.026,7.4067,-7.7937,-1.1122,11.2054,9.2615,1.1122,11.1789,7.9911,-4.7076,12.1052,12.9626,9.1819,5.9534,9.4585,-8.9826,4.1054,2.0958,18.7153,13.1548,14.4657,14.1793,1.0106,-10.2584,12.7759,-8.7266,27.6868,4.1054,22.799,5.504,4.7869,6.563,-9.634,22.3052,2.7924,2.4285,7.0123,5.1042,-2.005,3.4035,10.2772,3.1042,16.6556,10.7368,1.7571,14.4405,0.6212,4.0417,3.9725,10.8543,0.7599,8.1121,13.6559,3.0898,9.4968,-10.6734,16.481,-0.1547,4.5107,9.582,2.3193,-1.9506,18.346,2.5083,4.3543,9.5379,17.9015,-15.6949
1.0,8.8927,-6.1942,11.2749,5.7381,13.5715,7.171,5.0019,20.2789,-3.7465,5.3562,4.5748,-6.8302,14.0031,15.3325,4.7469,15.008,7.7246,-10.2571,1.4421,19.2471,17.317,8.7156,2.2828,2.8933,9.6419,13.618,-1.7074,-1.2504,4.0656,4.7917,-9.6566,10.0316,-0.1092,8.8686,10.931,6.1586,-3.2655,4.654,13.958,4.3824,-14.5736,12.4893,10.88,11.7489,16.7268,-17.1587,6.6701,0.1121,17.2593,31.8376,12.5944,20.4833,-3.8449,6.0127,-10.0311,12.1205,22.1111,6.6283,8.1384,9.9912,13.725,-20.9616,1.5519,-3.0805,8.7806,5.8848,5.9775,10.0279,5.0218,-3.1997,29.452,0.2453,4.4724,15.9404,22.2384,11.2337,14.0642,11.7293,7.8492,15.3799,3.0381,14.9801,-14.4467,-1.2601,10.0142,11.9494,13.4979,1.326,11.2891,9.0726,3.5666,6.8951,12.6784,9.3638,9.2091,-1.0808,20.3622,10.4444,2.5979,-3.8936,-9.7212,6.0285,16.4824,1.7598,12.5801,4.1174,7.7432,18.8562,14.3553,12.4053,3.7101,5.2209,2.943,4.2064,1.8204,3.9255,3.1955,25.4962,2.0535,4.4221,38.8493,11.2373,6.7137,-0.6511,10.1112,12.172,14.2611,4.3234,1.7072,15.7935,14.1499,0.4626,7.7635,7.1606,-0.5024,-0.1006,36.4013,12.8344,2.9389,9.7074,8.5319,-6.5356,10.1186,10.7925,9.9741,5.9252,8.2053,-6.8692,3.8605,-17.0419,15.4907,13.748,8.0162,16.4134,-2.5074,-8.5413,11.0454,-2.022,7.6324,11.1977,41.7769,5.7484,8.4344,7.0202,-2.5494,22.6283,3.5656,-0.6632,6.1989,5.1415,-3.2739,10.4669,30.7836,12.4597,24.1194,10.7739,-3.5986,8.9761,5.1529,4.1644,4.6857,10.4979,14.7767,13.3437,-4.4029,-3.4106,10.1941,-25.2541,15.8553,0.6123,0.886,5.2316,4.6841,5.2764,20.5216,0.9108,8.7575,7.5994,20.6181,3.0361
0.0,11.6349,-6.5666,10.4796,8.3302,9.6814,-4.0108,5.9144,15.6629,-2.3952,7.6517,3.598,10.3711,13.8742,14.8275,5.2233,14.92,5.3333,2.6656,3.2133,18.1827,19.8293,3.5232,3.1725,2.7022,15.0091,13.9982,-6.3492,-0.9984,5.5838,2.3285,-11.5991,14.5102,-3.0727,14.0492,12.2743,0.0551,0.5638,9.6578,11.7731,2.2437,-3.9144,-0.2875,10.2239,11.3269,2.8553,23.2212,8.1405,-7.0333,22.1565,21.1632,12.6794,10.6247,-5.0047,6.3905,-11.0004,7.7913,13.9924,5.9916,-0.5689,9.2486,11.8852,-16.1863,-0.9008,1.7691,5.7281,4.6333,5.3516,13.5792,5.0156,-8.2691,34.2626,1.062,7.7247,31.5526,15.736,20.3446,9.039,17.4413,7.3037,14.6405,16.1365,18.6272,-11.514,-10.2608,-2.4412,18.8002,9.1329,9.5629,5.7951,3.1142,5.3841,7.0588,12.6313,9.244,15.484,0.4974,5.081,10.1033,1.679,-2.0862,-4.1604,13.7204,23.0934,1.3294,10.2713,2.9444,9.3684,8.7056,14.2551,16.6207,8.7393,5.8481,4.1916,4.9144,2.434,6.4895,3.0496,17.7004,7.2952,0.1396,23.8113,11.0665,-2.0482,-6.9493,5.0479,12.8481,12.5114,-0.9568,-1.9024,6.2087,13.2608,-0.0155,9.6857,7.3957,-3.0085,-3.8792,23.243,17.9393,6.6524,10.2639,3.2753,1.383,5.434,9.7585,10.2787,3.0813,9.2973,-1.4728,3.8142,2.1108,18.6112,8.1399,6.5508,16.5991,11.8381,-6.1945,12.1774,-10.5574,26.0642,10.9229,20.9923,5.6088,7.2295,8.9875,0.2633,24.9899,3.3262,-3.7259,-0.6248,5.1362,2.9861,4.8335,23.5557,11.7222,13.0649,7.5099,-0.4664,13.412,-4.1224,4.4996,-1.7071,9.1936,2.7912,15.7233,13.2419,-13.0197,11.7068,-25.909,21.0238,0.2266,-0.7579,7.569,0.609,3.5094,16.5384,1.9186,-5.8995,8.7614,14.936,13.1699
1.0,15.9965,-6.4503,8.9853,7.9197,11.801,-3.4473,6.0705,20.5041,1.9679,6.599,-6.0494,0.9335,14.1063,9.8297,7.2267,15.5031,10.0246,3.5826,14.3036,5.5157,12.8788,5.6329,4.9753,2.4153,14.4012,14.0438,0.4388,-3.4745,5.6382,2.5827,-13.1542,10.7802,1.0111,13.0877,11.3224,0.3415,1.6466,8.1372,9.7342,4.8157,-16.0837,0.8213,11.6303,11.888,12.2538,-8.0261,9.2535,-4.3086,22.6312,8.4821,12.2614,16.9947,2.677,6.5958,7.802,12.2729,22.3393,6.8499,5.179,8.8273,3.4374,-12.8403,-3.5702,0.1576,4.5479,3.2402,5.9259,19.1045,5.0362,0.7398,6.1273,0.8755,9.0076,5.8055,26.8788,12.4965,-0.1328,15.1795,4.5213,14.0671,10.6115,16.8098,0.5453,2.3135,-4.3209,16.8721,11.9069,7.5756,7.4528,6.0275,-1.4868,6.8033,16.5027,10.98,13.4193,-0.3216,22.9111,5.7186,2.6588,-1.8523,0.7121,13.6146,31.1533,1.7995,9.7071,3.8142,9.3358,13.365,14.273,25.4356,4.3091,6.0917,2.1106,5.6639,2.4026,3.4771,1.5248,20.8782,7.986,5.0268,9.097,11.0616,5.9566,9.6879,3.0163,13.0055,12.8163,4.5642,0.4896,15.0784,13.0,1.2258,5.99,6.7012,-11.3831,-2.8995,40.2118,20.3568,-0.3512,3.4315,6.8338,14.6121,11.3428,14.9529,10.2205,6.3557,8.4965,-2.3844,4.4258,17.4521,14.9533,6.9467,12.0316,16.247,1.0955,-8.511,13.9171,-6.4257,14.8896,6.9169,19.1089,5.727,6.5492,8.1506,-5.8235,19.0144,2.7196,-4.3999,11.4704,5.0823,0.6432,-0.6577,28.5826,0.7274,14.1513,12.8315,3.9661,10.7499,0.2239,7.0098,-12.6015,8.786,8.1999,2.3497,5.2417,-8.5125,9.7849,-7.5028,19.9992,1.3915,5.7174,8.4771,3.4612,8.6322,20.685,-0.9509,-8.2215,6.9048,13.903,12.051
1.0,16.3617,2.1413,15.2876,5.9199,11.6029,5.037,6.8303,15.2182,3.1624,6.7749,-7.7194,-0.6964,13.9505,9.0099,5.6186,15.1543,11.7019,-10.9743,23.785,18.9159,8.0261,22.7229,6.1392,3.9002,5.8356,13.4037,-0.4218,0.617,6.2019,9.0904,-7.9351,9.4159,3.6827,11.5287,12.1669,2.5089,0.4281,5.8897,9.6234,5.4446,-3.7479,12.663,11.3493,12.0862,11.8694,9.6536,16.2665,-0.9899,-3.9965,30.0632,12.4423,24.6819,5.8175,7.456,4.8218,1.0731,10.445,6.9664,4.962,10.402,14.1183,-17.8428,1.986,-3.1758,4.0277,-0.6749,6.5369,10.3734,5.0016,-7.4198,40.3731,1.0548,0.1563,7.7797,25.2034,5.3819,17.4046,27.6099,8.4536,14.5457,-0.3937,11.3788,-0.8716,-6.8553,-2.5894,14.155,5.069,17.1651,8.0709,1.0618,-30.5142,6.8185,14.1386,11.0953,17.5938,0.1562,19.3821,28.0181,1.9225,-1.3534,9.1079,17.4007,23.1215,1.7665,10.7348,5.8074,6.4005,6.7325,13.9764,16.6966,5.4678,5.1334,2.4543,5.5659,3.3822,2.3235,-0.6599,4.7002,-1.1543,6.6829,29.1027,9.6767,8.0702,16.1171,2.9436,12.2272,12.8957,2.9133,-3.0887,19.0076,12.7284,0.3537,7.962,7.1036,-13.4887,-13.231,23.7124,1.3645,-4.3056,-1.0197,10.4749,9.2794,9.5358,9.2358,10.8223,6.0917,7.6515,13.1933,4.0815,-12.1325,13.9789,5.3139,6.5117,17.3709,8.1917,-1.0529,13.9654,-7.668,13.0157,6.4958,12.7413,5.5037,4.4261,4.8655,2.9036,13.3991,2.5644,-8.5843,3.8604,4.8069,0.0008,4.4404,20.3643,-7.3807,7.32,8.9874,-18.338,9.8915,0.8535,2.6754,0.7167,9.3436,-15.5935,14.6894,13.2719,-3.0991,3.5246,-3.2963,8.0823,0.3346,3.6003,8.4718,0.9247,-1.4551,15.5489,-0.3768,-2.201,7.9808,19.3829,-0.0694
0.0,4.3562,1.966,6.657,8.0923,12.961,8.5659,5.4932,14.6078,-1.1288,4.888,-0.7299,-7.3612,13.9894,13.2985,8.4938,14.8656,9.5178,-14.3257,8.1825,16.2023,5.729,13.9571,3.6612,2.9317,5.9482,13.0646,-9.7505,1.3212,6.1938,7.1332,-18.0763,10.7009,-1.0345,11.903,12.0152,6.028,-1.3956,3.7941,10.7123,5.343,0.0184,3.6519,12.0936,11.7908,2.0703,-19.1149,14.4145,3.3611,19.6559,31.6427,12.8829,13.1266,-6.3183,6.3677,-4.011,17.1963,11.023,6.0832,2.5255,8.4324,11.0242,-6.9214,2.0646,1.2399,5.5199,-0.0923,7.0025,16.6561,5.0075,0.1783,23.204,0.7927,-1.9326,16.3368,23.0156,10.7889,-1.7554,14.1576,9.113,14.3198,-2.072,15.6868,-4.9803,0.638,-3.1121,21.7244,12.1323,7.3576,7.1403,1.3808,-27.7939,6.9122,15.8177,10.0421,15.0986,-0.4301,15.2422,31.4666,2.5165,-1.6972,8.86,13.2647,17.468,1.7571,9.6607,3.5579,8.1093,22.5713,14.4432,16.0861,2.8108,4.914,4.4675,6.7817,3.6849,-2.8306,3.776,10.4573,-15.2371,5.7383,24.3815,13.4668,2.4473,3.6374,2.3182,12.0655,14.5606,0.6259,-6.1235,21.8807,12.7399,0.5768,8.4618,7.1612,-13.6761,3.8139,11.0208,18.5882,-1.1359,7.4796,1.0146,2.5099,6.6608,14.9978,9.9982,3.9649,10.4188,0.5858,3.6354,12.9854,14.7291,13.7638,6.3877,16.1682,5.7735,-2.3969,12.9314,-0.8671,8.0289,12.6684,12.5753,6.0198,5.8233,12.2841,1.2802,24.2589,3.1628,-16.1677,1.7897,5.217,1.1619,-0.6662,20.9899,9.3234,32.5916,6.972,8.3069,9.1336,-21.0738,-1.6745,1.3573,12.1139,-1.9957,1.9152,12.6925,-1.8209,18.5418,-16.5309,19.2236,1.1261,4.046,13.298,0.722,7.8028,22.9266,-0.9346,10.3807,10.1343,17.1072,10.0358
